SP_NAME,SP_SCHEMA,SP_LANGUAGE,TABLE_NAME,COLUMN_NAME,RELATIONSHIP_TYPES
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,PARSED_JSON,DC_ENGAGEMENT_ID,USED_AS_SELECT
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,PARSED_JSON,REQUEST_ID,USED_AS_SELECT
CREATE_USER_NOTIFICATIONS,CPS_DSCI_API,SQL,PARSED_JSON,DATA,USED_AS_SELECT
CREATE_HIERARCHY,CPS_DSCI_API,SQL,:TARGET_HIERARCHY_TABLE,DNM_PARTY_ID,"PROCEDURE_CREATES_TABLE,USED_AS_INSERT"
CREATE_HIERARCHY,CPS_DSCI_API,SQL,:TARGET_HIERARCHY_TABLE,HIERARCHY_LEVEL,"PROCEDURE_CREATES_TABLE,USED_AS_INSERT"
CREATE_HIERARCHY,CPS_DSCI_API,SQL,:TARGET_HIERARCHY_TABLE,HIERARCHY_STRING,"PROCEDURE_CREATES_TABLE,USED_AS_INSERT"
CREATE_HIERARCHY,CPS_DSCI_API,SQL,EDW_MASTER_ETL_DB.SS.CRT_XXNGCR_DNM_RELATIONSHIPS,PARTY_ID,USED_AS_SELECT
CREATE_HIERARCHY,CPS_DSCI_API,SQL,EDW_MASTER_ETL_DB.SS.CRT_XXNGCR_DNM_RELATIONSHIPS,HIERARCHY,USED_AS_SELECT
CREATE_HIERARCHY,CPS_DSCI_API,SQL,EDW_MASTER_ETL_DB.SS.CRT_XXNGCR_DNM_RELATIONSHIPS,GLOBAL_ULTIMATE_ID,USED_AS_FILTER
CREATE_HIERARCHY,CPS_DSCI_API,SQL,CPS_DSCI_API.XXYY,PARTY_ID,"USED_AS_SELECT,USED_AS_GROUP_BY"
CREATE_HIERARCHY,CPS_DSCI_API,SQL,CORE,PARTY_ID,"USED_AS_SELECT,USED_AS_JOIN"
CREATE_HIERARCHY,CPS_DSCI_API,SQL,CORE,P_VALUE,USED_AS_SELECT
CREATE_HIERARCHY,CPS_DSCI_API,SQL,CORE,ORD,"USED_AS_SELECT,USED_AS_ORDER_BY"
CREATE_HIERARCHY,CPS_DSCI_API,SQL,LEVELS,LEVEL,USED_AS_SELECT
CREATE_HIERARCHY,CPS_DSCI_API,SQL,LEVELS,PARTY_ID,USED_AS_JOIN
CREATE_HIERARCHY,CPS_DSCI_API,SQL,HIER,HIER,USED_AS_SELECT
CREATE_HIERARCHY,CPS_DSCI_API,SQL,HIER,PARTY_ID,USED_AS_JOIN
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGS,TAGSET_ID,USED_AS_SELECT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGS,IS_DELETED,USED_AS_SELECT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGS,TAG_ID,USED_AS_FILTER
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET,TAGSET_ID,"USED_AS_JOIN,USED_AS_FILTER"
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET,DC_ENGAGEMENT_ID,"USED_AS_SELECT,USED_AS_FILTER"
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET,IS_DELETED,USED_AS_SELECT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET,TAGSET_TYPE,USED_AS_SELECT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET,SCOPE,"USED_AS_SELECT,USED_AS_FILTER"
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_USERS,CISCO_CCO_ID,"USED_AS_SELECT,USED_AS_FILTER"
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_USERS,USER_TITLE,USED_AS_SELECT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_USERS,USER_ID,USED_AS_JOIN
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_CAM_TO_ENGAGEMENT,USER_ID,USED_AS_JOIN
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_CAM_TO_ENGAGEMENT,DC_ENGAGEMENT_ID,"USED_AS_SELECT,USED_AS_FILTER"
TAG_INSTANCES_10,CPS_DSCI_API,SQL,DYNAMIC_TABLE_FROM_VARIABLE,INSTANCE_ID,"USED_AS_MERGE,USED_AS_UPDATE,USED_AS_INSERT"
TAG_INSTANCES_10,CPS_DSCI_API,SQL,DYNAMIC_TABLE_FROM_VARIABLE,TAGSET_ID,"USED_AS_MERGE,USED_AS_INSERT"
TAG_INSTANCES_10,CPS_DSCI_API,SQL,DYNAMIC_TABLE_FROM_VARIABLE,TAG_ID,"USED_AS_MERGE,USED_AS_UPDATE,USED_AS_INSERT"
TAG_INSTANCES_10,CPS_DSCI_API,SQL,DYNAMIC_TABLE_FROM_VARIABLE,IS_DELETED,"USED_AS_MERGE,USED_AS_UPDATE"
TAG_INSTANCES_10,CPS_DSCI_API,SQL,DYNAMIC_TABLE_FROM_VARIABLE,UPDATE_BY,USED_AS_UPDATE
TAG_INSTANCES_10,CPS_DSCI_API,SQL,DYNAMIC_TABLE_FROM_VARIABLE,UPDATE_DTM,USED_AS_UPDATE
TAG_INSTANCES_10,CPS_DSCI_API,SQL,DYNAMIC_TABLE_FROM_VARIABLE,DC_ENGAGEMENT_ID,USED_AS_INSERT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAG_LOGGING,DC_ENGAGEMENT_ID,USED_AS_INSERT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAG_LOGGING,TAG_ID,USED_AS_INSERT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAG_LOGGING,TAGSET_ID,USED_AS_INSERT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAG_LOGGING,COMMENT,USED_AS_INSERT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAG_LOGGING,JSON,USED_AS_INSERT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAG_LOGGING,LIST_OF_INSTANCES,USED_AS_INSERT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAG_LOGGING,USER_ACTION,USED_AS_INSERT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAG_LOGGING,COUNT_INSTANCES,USED_AS_INSERT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAG_LOGGING,CREATED_BY,USED_AS_INSERT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAG_LOGGING,CREATE_DTM,USED_AS_INSERT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,JSON_PARAMETER,USERID,USED_AS_SELECT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,JSON_PARAMETER,TAGID,USED_AS_SELECT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,JSON_PARAMETER,ENGAGEMENTID,USED_AS_SELECT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,JSON_PARAMETER,DDL_ACTION,USED_AS_SELECT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,JSON_PARAMETER,TAGSETID,USED_AS_SELECT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,JSON_PARAMETER,COMMENT,USED_AS_SELECT
TAG_INSTANCES_10,CPS_DSCI_API,SQL,JSON_PARAMETER,INSTANCE,USED_AS_SELECT
GET_TAGGING_HISTORY_V2,CPS_DSCI_API,SQL,TEMP_INSTANCE_IDS_,INSTANCE_ID,"PROCEDURE_CREATES_TABLE,USED_AS_JOIN,USED_AS_SELECT"
GET_TAGGING_HISTORY_V2,CPS_DSCI_API,SQL,TEMP_INSTANCE_IDS_,*,USED_AS_INSERT
GET_TAGGING_HISTORY_V2,CPS_DSCI_API,SQL,DC_TAG_LOGGING,TAGSET_ID,"USED_AS_SELECT,USED_AS_FILTER"
GET_TAGGING_HISTORY_V2,CPS_DSCI_API,SQL,DC_TAG_LOGGING,TAG_ID,USED_AS_SELECT
GET_TAGGING_HISTORY_V2,CPS_DSCI_API,SQL,DC_TAG_LOGGING,COMMENT,USED_AS_SELECT
GET_TAGGING_HISTORY_V2,CPS_DSCI_API,SQL,DC_TAG_LOGGING,USER_ACTION,USED_AS_SELECT
GET_TAGGING_HISTORY_V2,CPS_DSCI_API,SQL,DC_TAG_LOGGING,CREATED_BY,USED_AS_SELECT
GET_TAGGING_HISTORY_V2,CPS_DSCI_API,SQL,DC_TAG_LOGGING,CREATE_DTM,"USED_AS_SELECT,USED_AS_FILTER"
GET_TAGGING_HISTORY_V2,CPS_DSCI_API,SQL,DC_TAG_LOGGING,LIST_OF_INSTANCES,USED_AS_SELECT
GET_TAGGING_HISTORY_V2,CPS_DSCI_API,SQL,DC_TAG_LOGGING,DC_ENGAGEMENT_ID,USED_AS_FILTER
BULK_TAGGING_V2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BULK_TAG_,INSTANCE_ID,"PROCEDURE_CREATES_TABLE,USED_AS_SELECT,USED_AS_INSERT"
BULK_TAGGING_V2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BULK_TAG_,STR_VALUE,"PROCEDURE_CREATES_TABLE,USED_AS_SELECT,USED_AS_JOIN,USED_AS_FILTER"
BULK_TAGGING_V2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BULK_TAG_,TAGSET_ID,"PROCEDURE_CREATES_TABLE,USED_AS_SELECT,USED_AS_JOIN,USED_AS_FILTER"
BULK_TAGGING_V2,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING_,DDL_ACTION,"PROCEDURE_CREATES_TABLE,USED_AS_SELECT,USED_AS_GROUP_BY,USED_AS_INSERT"
BULK_TAGGING_V2,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING_,ENGAGEMENT_ID,"PROCEDURE_CREATES_TABLE,USED_AS_GROUP_BY"
BULK_TAGGING_V2,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING_,TAGSET_ID,"PROCEDURE_CREATES_TABLE,USED_AS_SELECT,USED_AS_GROUP_BY,USED_AS_INSERT"
BULK_TAGGING_V2,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING_,TAG_ID,"PROCEDURE_CREATES_TABLE,USED_AS_SELECT,USED_AS_GROUP_BY,USED_AS_INSERT"
BULK_TAGGING_V2,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING_,INSTANCE_IDS,"PROCEDURE_CREATES_TABLE,USED_AS_SELECT,USED_AS_INSERT"
BULK_TAGGING_V2,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING_,CCO,"PROCEDURE_CREATES_TABLE,USED_AS_SELECT,USED_AS_GROUP_BY"
BULK_TAGGING_V2,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING_,TIMESTMP,PROCEDURE_CREATES_TABLE
BULK_TAGGING_V2,CPS_DSCI_API,SQL,WORK_TABLE_BULK_TAGGING_,COMMENTS,"PROCEDURE_CREATES_TABLE,USED_AS_SELECT,USED_AS_GROUP_BY"
BULK_TAGGING_V2,CPS_DSCI_API,SQL,DC_TAGSET,TAGSET_ID,USED_AS_JOIN
BULK_TAGGING_V2,CPS_DSCI_API,SQL,DC_TAGSET,SCOPE,USED_AS_SELECT
BULK_TAGGING_V2,CPS_DSCI_API,SQL,DC_TAGS,TAG_NAME,"USED_AS_SELECT,USED_AS_GROUP_BY,USED_AS_JOIN,USED_AS_MERGE,USED_AS_INSERT"
BULK_TAGGING_V2,CPS_DSCI_API,SQL,DC_TAGS,TAG_ID,"USED_AS_SELECT,USED_AS_INSERT"
BULK_TAGGING_V2,CPS_DSCI_API,SQL,DC_TAGS,TAGSET_ID,"USED_AS_FILTER,USED_AS_MERGE,USED_AS_INSERT"
BULK_TAGGING_V2,CPS_DSCI_API,SQL,DC_TAGS,IS_DELETED,"USED_AS_FILTER,USED_AS_MERGE,USED_AS_UPDATE,USED_AS_INSERT"
BULK_TAGGING_V2,CPS_DSCI_API,SQL,DC_TAGS,UPDATED_BY,USED_AS_UPDATE
BULK_TAGGING_V2,CPS_DSCI_API,SQL,DC_TAGS,UPDATE_DTM,USED_AS_UPDATE
BULK_TAGGING_V2,CPS_DSCI_API,SQL,DC_TAGS,TAG_DESC,USED_AS_INSERT
BULK_TAGGING_V2,CPS_DSCI_API,SQL,DC_TAGS,CREATED_BY,USED_AS_INSERT
BULK_TAGGING_V2,CPS_DSCI_API,SQL,DC_TAGS,CREATE_DTM,USED_AS_INSERT
BULK_TAGGING_V2,CPS_DSCI_API,SQL,SEQ_DC_TAGS,*,USES_TABLE
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,*,PROCEDURE_CREATES_TABLE
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,FISCAL_PERIOD_ID,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,FISCAL_QUARTER_ID,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,SALES_LEVEL_1,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,SALES_LEVEL_2,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,FINANCE_SUB_GROUP_OR_CONTRACT_TYPE,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,MKTG_PART_ID,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,FINANCE_BU_OR_SERVICE_CATEGORY,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,CONTRACT_NUMBER,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,TRANSACTION_NUMBER,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,TRANSACTION_TYPE,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,TRANSACTION_DATE,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,CONTRACT_START_DATE,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,CONTRACT_END_DATE,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,CONTRACT_TERM,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,TOTAL_AMOUNT,"USED_AS_SELECT,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,MD5_HASH,"USED_AS_SELECT,USED_AS_MERGE,USED_AS_INSERT"
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,MD5_HASH,USED_AS_MERGE
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,FISCAL_PERIOD_ID,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,FISCAL_QUARTER_ID,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,SALES_LEVEL_1,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,SALES_LEVEL_2,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,FINANCE_SUB_GROUP_OR_CONTRACT_TYPE,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,MKTG_PART_ID,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,FINANCE_BU_OR_SERVICE_CATEGORY,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,CONTRACT_NUMBER,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,TRANSACTION_NUMBER,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,TRANSACTION_TYPE,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,TRANSACTION_DATE,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,CONTRACT_START_DATE,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,CONTRACT_END_DATE,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,CONTRACT_TERM,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,TOTAL_AMOUNT,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,CREATED_BY,USED_AS_INSERT
IMPORT_CXEA_REVENUE,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,CREATE_DTM,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,*,PROCEDURE_CREATES_TABLE
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,BOOKING_CONTRACT,"USED_AS_MERGE,USED_AS_SELECT"
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,ACCOUNT_NAME,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,BOOKED_SAV_1,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,BOOKED_SAV_2,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,BOOKED_SAV_3,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,MKTG_PART_ID,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,BOOKED_THEATER_ID,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,SOLD_AS_SERVICE_TYPE_ID,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,SOLD_AS_PRICING_TYPE_ID,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,BUYING_PROGRAM_TYPE_ID,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,IB_CALC_SW_ALLOCATION,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,IB_CALC_HW_ALLOCATION,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,SOLD_AS_SW_ALLOCATION,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,SOLD_AS_HW_ALLOCATION,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,AGREEMENT_START_DATE,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,AGREEMENT_END_DATE,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,BOOKING_COUNTRY,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_BOOKINGS,CAM_REVENUE_USD,USED_AS_SELECT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BOOKING_CONTRACT,USED_AS_MERGE
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BOOKING_CONTRACT,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,ACCOUNT_NAME,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BOOKED_SAV_1,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BOOKED_SAV_2,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BOOKED_SAV_3,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BOOKED_THEATER_ID,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,SOLD_AS_SERVICE_TYPE_ID,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,SOLD_AS_PRICING_TYPE_ID,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BUYING_PROGRAM_TYPE_ID,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,IB_CALC_SW_ALLOCATION,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,IB_CALC_HW_ALLOCATION,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,SOLD_AS_SW_ALLOCATION,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,SOLD_AS_HW_ALLOCATION,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,AGREEMENT_START_DATE,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,AGREEMENT_END_DATE,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BOOKING_COUNTRY,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,CAM_REVENUE_USD,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,CREATED_BY,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,CREATE_DTM,USED_AS_INSERT
IMPORT_BOOKINGS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,IS_DELETED,USED_AS_INSERT
CREATE_DC_MONTH_END_COVERAGE_I_VIEW,CPS_DSCI_API,SQL,CPS_DSCI_ARCHIVE.DIM_DATE_NEW,DATE,"USED_AS_SELECT,USED_AS_FILTER"
CREATE_DC_MONTH_END_COVERAGE_I_VIEW,CPS_DSCI_API,SQL,CPS_DSCI_ARCHIVE.DIM_DATE_NEW,FISCAL_MTH_SORTED_NAME,"USED_AS_SELECT,USED_AS_GROUP_BY"
CREATE_DC_MONTH_END_COVERAGE_I_VIEW,CPS_DSCI_API,SQL,CPS_DSCI_ARCHIVE.DIM_DATE_NEW,FISCAL_YEAR_NUMBER,USED_AS_FILTER
CREATE_DC_MONTH_END_COVERAGE_I_VIEW,CPS_DSCI_API,SQL,INFORMATION_SCHEMA.TABLES,TABLE_NAME,"USED_AS_SELECT,USED_AS_FILTER"
CREATE_DC_MONTH_END_COVERAGE_I_VIEW,CPS_DSCI_API,SQL,INFORMATION_SCHEMA.TABLES,TABLE_SCHEMA,USED_AS_FILTER
CREATE_DC_MONTH_END_COVERAGE_I_VIEW,CPS_DSCI_API,SQL,INFORMATION_SCHEMA.COLUMNS,COLUMN_NAME,USED_AS_SELECT
CREATE_DC_MONTH_END_COVERAGE_I_VIEW,CPS_DSCI_API,SQL,INFORMATION_SCHEMA.COLUMNS,TABLE_SCHEMA,USED_AS_FILTER
CREATE_DC_MONTH_END_COVERAGE_I_VIEW,CPS_DSCI_API,SQL,INFORMATION_SCHEMA.COLUMNS,TABLE_NAME,USED_AS_FILTER
CREATE_DC_MONTH_END_COVERAGE_I_VIEW,CPS_DSCI_API,SQL,INFORMATION_SCHEMA.COLUMNS,ORDINAL_POSITION,USED_AS_ORDER_BY
CREATE_DC_MONTH_END_COVERAGE_I_VIEW,CPS_DSCI_API,SQL,CPS_DSCI_API.DAILY_COVERAGE_INSTANCE_*,*,USED_AS_SELECT
CREATE_DC_MONTH_END_COVERAGE_I_VIEW,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_MONTHLY_COVERAGE_I,*,PROCEDURE_CREATES_TABLE
CREATE_SUPER_CUSTOMER,CPS_DSCI_API,SQL,DC_SUPER_CUSTOMER,SUPER_CUSTOMER_NAME,"USED_AS_FILTER,USED_AS_INSERT"
CREATE_SUPER_CUSTOMER,CPS_DSCI_API,SQL,DC_SUPER_CUSTOMER,IS_DELETED,"USED_AS_FILTER,USED_AS_INSERT"
CREATE_SUPER_CUSTOMER,CPS_DSCI_API,SQL,SEQ_DC_GENERIC,NEXTVAL,USED_AS_SELECT
CREATE_SUPER_CUSTOMER,CPS_DSCI_API,SQL,DC_SUPER_CUSTOMER,SUPER_CUSTOMER_ID,USED_AS_INSERT
CREATE_SUPER_CUSTOMER,CPS_DSCI_API,SQL,DC_SUPER_CUSTOMER,CREATE_DTM,USED_AS_INSERT
